"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"1","Country","PRT","Portugal","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,99,,
"1","Country","ESP","Spain","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,0.7,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,3.7,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,6.7,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,1.5,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,205.1,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,125.2,,
"1","Country","LVA","Latvia","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,127,,
"1","Country","RUS","Russia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,23.6,,
"1","Country","CHL","Chile","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,30302,,
"1","Country","ESP","Spain","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,0.6,,
"1","Country","HUN","Hungary","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,4906,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,12036,,
"1","Country","AUT","Austria","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,3326,,
"1","Country","LVA","Latvia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2008","2008",,,"0","Units",,,1868,,
"1","Country","LVA","Latvia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,90.4,,
"1","Country","FIN","Finland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,127.9,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,1.6,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,9461,,
"1","Country","DNK","Denmark","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,1,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,197.4,,
"1","Country","FIN","Finland","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,39,,
"1","Country","PRT","Portugal","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,90,,
"1","Country","AUT","Austria","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,38.5,,
"1","Country","HUN","Hungary","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,1,,
"1","Country","LVA","Latvia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,52.8,,
"1","Country","MEX","Mexico","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,186062,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2007","2007",,,"0","Units",,,20329,,
"1","Country","LVA","Latvia","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,85,,
"1","Country","LVA","Latvia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,59.6,,
"1","Country","SVK","Slovak Republic","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,72,,
"1","Country","PRT","Portugal","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,0.9,,
"1","Country","PRT","Portugal","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,13712,,
"1","Country","RUS","Russia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,29931,,
"1","Country","HUN","Hungary","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,127,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,4.3,,
"1","Country","ESP","Spain","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,301,,
"1","Country","LVA","Latvia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,97.7,,
"1","Country","DNK","Denmark","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,156.7,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,13798,,
"1","Country","HUN","Hungary","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,49.7,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,0.4,,
"1","Country","LVA","Latvia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,85.8,,
"1","Country","CHE","Switzerland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,6292,,
"1","Country","AUS","Australia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,51524,,
"1","Country","CHE","Switzerland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,80.3,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,5.1,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,141.4,,
"1","Country","CHE","Switzerland","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,41,,
"1","Country","LVA","Latvia","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,119,,
"1","Country","MEX","Mexico","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,157.2,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2005","2005",,,"0","Units",,,23040,,
"1","Country","AUT","Austria","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,39.2,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2008","2008",,,"0","Units",,,18793,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,36.3,,
"1","Country","MEX","Mexico","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,171034,,
"1","Country","CZE","Czech Republic","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,182,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,526,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,5.6,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2011","2011",,,"0","Units",,,12393,,
"1","Country","AUT","Austria","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,38,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2012","2012",,,"0","Units",,,16230,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,110.7,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,1.3,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,65.3,,
"1","Country","LVA","Latvia","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,87,,
"1","Country","LVA","Latvia","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,148,,
"1","Country","LVA","Latvia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,1052,,
"1","Country","CHL","Chile","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,9.2,,
"1","Country","AUS","Australia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,216.6,,
"1","Country","AUS","Australia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,1,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,0.6,,
"1","Country","PRT","Portugal","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,12007,,
"1","Country","CZE","Czech Republic","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,1.5,,
"1","Country","LVA","Latvia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2006","2006",,,"0","Units",,,2168,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,3.9,,
"1","Country","CZE","Czech Republic","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,188,,
"1","Country","CHE","Switzerland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,0.5,,
"1","Country","SVK","Slovak Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,2297,,
"1","Country","LVA","Latvia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2010","2010",,,"0","Units",,,1251,,
"1","Country","LVA","Latvia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,78.6,,
"1","Country","FIN","Finland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,122.5,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2012","2012",,,"0","Units",,,11127,,
"1","Country","FIN","Finland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,6712,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,6886,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2009","2009",,,"0","Units",,,14770,,
"1","Country","CHL","Chile","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,29869,,
"1","Country","LVA","Latvia","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,117,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,29,,
"1","Country","CHE","Switzerland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,76,,
"1","Country","AUS","Australia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,213.9,,
"1","Country","CZE","Czech Republic","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,1.8,,
"1","Country","LVA","Latvia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2009","2009",,,"0","Units",,,1825,,
"1","Country","PRT","Portugal","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,1,,
"1","Country","LVA","Latvia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2005","2005",,,"0","Units",,,2023,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,22,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2010","2010",,,"0","Units",,,13109,,
"1","Country","KOR","Korea","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,1.5,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,5.3,,
"1","Country","CHE","Switzerland","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,57,,
"1","Country","HUN","Hungary","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,99,,
"1","Country","CHL","Chile","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,8.7,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,574,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,38.9,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,225.6,,
"1","Country","AUT","Austria","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,0.4,,
"1","Country","HUN","Hungary","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,25.4,,
"1","Country","CHL","Chile","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,170.1,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,4.4,,
"1","Country","SWE","Sweden","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,87,,
"1","Country","MEX","Mexico","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,20009,,
"1","Country","CHL","Chile","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,1780,,
"1","Country","MEX","Mexico","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,17.2,,
"1","Country","AUT","Austria","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,3347,,
"1","Country","ESP","Spain","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,92.8,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,497,,
"1","Country","CZE","Czech Republic","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,160,,
"1","Country","KOR","Korea","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,759,,
"1","Country","CZE","Czech Republic","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,11641,,
"1","Country","KOR","Korea","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,1.5,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,31.7,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,5.7,,
"1","Country","RUS","Russia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,8.2,,
"1","Country","AUT","Austria","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,39,,
"1","Country","HUN","Hungary","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,1.3,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,89.9,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,633,,
"1","Country","CZE","Czech Republic","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,1.5,,
"1","Country","FIN","Finland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,6988,,
"1","Country","RUS","Russia","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,11472,,
"1","Country","CHE","Switzerland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,0.7,,
"1","Country","POL","Poland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,14800,,
"1","Country","SVK","Slovak Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,42.4,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,4.4,,
"1","Country","LVA","Latvia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,983,,
"1","Country","AUS","Australia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,50177,,
"1","Country","LVA","Latvia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2007","2007",,,"0","Units",,,1729,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,105.9,,
"1","Country","LVA","Latvia","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,75,,
"1","Country","MEX","Mexico","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,142.9,,
"1","Country","FIN","Finland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,0.7,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,181,,
"1","Country","FIN","Finland","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,36,,
"1","Country","POL","Poland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,1.4,,
"1","Country","POL","Poland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,42.6,,
"1","Country","CZE","Czech Republic","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,155,,
"1","Country","ESP","Spain","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,43082,,
"1","Country","LVA","Latvia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,48.8,,
"1","Country","AUS","Australia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,1,,
"1","Country","LVA","Latvia","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,114,,
"1","Country","POL","Poland","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,591,,
"1","Country","FIN","Finland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,0.7,,
"1","Country","CHE","Switzerland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,6572,,
"1","Country","LVA","Latvia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,5.5,,
"1","Country","CHL","Chile","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,1532,,
"1","Country","LVA","Latvia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,85.2,,
"1","Country","LVA","Latvia","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,109,,
"1","Country","AUS","Australia","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,228,,
"1","Country","CZE","Czech Republic","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,118.1,,
"1","Country","ESP","Spain","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,93.2,,
"1","Country","CZE","Czech Republic","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,1.7,,
"1","Country","KOR","Korea","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,738,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2012","2012",,,"0","Units",,,78068,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,224.7,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,512,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,1.5,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,72512,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,206.3,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,521,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,1.5,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,74010,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,208.2,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,609,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,1.7,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,78800,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,219.8,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,611,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,1.7,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2016","2016",,,"0","Units",,,78710,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,217,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2001","2001",,,"0","Units",,,3766,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,4.6,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2001","2001",,,"0","Units",,,121533,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,147.6,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2002","2002",,,"0","Units",,,3699,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,4.5,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2002","2002",,,"0","Units",,,116230,,
